,Company.Name,Date,Group.1,Group.2,PR_AVG_Tone,PR_LM_Tone,PR_LIWC_Tone,PR_DIC_Tone,PR_H06_Tone,PR_H08_Tone,MA_AVG_Tone,MA_LM_Tone,MA_LIWC_Tone,MA_DIC_Tone,MA_H06_Tone,MA_H08_Tone
1417,BRAMBLES INDUSTRIES DEAD - EX.INTO 414108,25/06/2003,BRAMBLES INDUSTRIES DEAD - EX.INTO 414108,25/06/2003,0.725047688,0.368421053,0.818181818,0.8125,0.814814815,0.811320755,0.225212071,-0.280952381,0.222724987,0.125,0.531695157,0.527592593
5122,MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05,25/06/2003,MERSEY DOCKS & HARBOUR DEAD - DELIST 22/09/05,25/06/2003,0.158902384,0.052631579,0.111111111,0.230769231,0.2,0.2,0.148444868,0.052631579,0.058823529,0.230769231,0.2,0.2
5819,PERSIMMON,25/06/2003,PERSIMMON,25/06/2003,0.844662872,0.76,0.806451613,1,0.833333333,0.823529412,0.857606783,0.76,0.866666667,1,0.837837838,0.823529412
7410,STAGECOACH GROUP,25/06/2003,STAGECOACH GROUP,25/06/2003,0.183260041,-0.446296296,0.440982079,-0.011680912,0.468215085,0.46508025,0.307498515,0.2,0.363636364,0,0.444444444,0.529411765
8835,XANSA DEAD - EX.INTO 672558,25/06/2003,XANSA DEAD - EX.INTO 672558,25/06/2003,0.34060806,0.095003497,0.840873526,0.208521303,0.281746032,0.276895944,0.552380952,0.333333333,1,0,0.714285714,0.714285714
608,ATKINS (WS),26/06/2003,ATKINS (WS),26/06/2003,0.345905121,0.040214067,0.733206065,0.447203065,0.257495591,0.251406819,0.350893557,0.061062303,0.505264175,0.075555556,0.557242543,0.555343208
939,BERKELEY GROUP HDG.(THE),26/06/2003,BERKELEY GROUP HDG.(THE),26/06/2003,0.523985487,0.495652174,0.75308642,0.415929204,0.485380117,0.469879518,0.1623807,0.217391304,0.375,-0.2,0.219512195,0.2
1139,BODY SHOP INTL. DEAD - T/O BY 923386,26/06/2003,BODY SHOP INTL. DEAD - T/O BY 923386,26/06/2003,0.301154705,0.157894737,0.333333333,0.454545455,0.28,0.28,0.221781086,0.222222222,0.230769231,0.333333333,0.161290323,0.161290323
3867,HANSON DEAD - 30/08/07,26/06/2003,HANSON DEAD - 30/08/07,26/06/2003,0.330645933,-0.136363636,0.473684211,0.125,0.6,0.590909091,0.336848716,-0.11627907,0.428571429,0.25,0.56097561,0.56097561
4266,INCHCAPE,26/06/2003,INCHCAPE,26/06/2003,0.802097902,0.818181818,0.5,1,0.846153846,0.846153846,0.765686274,0.75,0.411764706,1,0.833333333,0.833333333
7182,SMITH (DS),26/06/2003,SMITH (DS),26/06/2003,0.029708659,-0.237040942,0.373258601,-0.431077694,0.223285486,0.220117845,0.616765373,0.607394366,0.53739931,0.795454546,0.568181818,0.575396826
7900,TRINITY MIRROR,26/06/2003,TRINITY MIRROR,26/06/2003,-0.191883117,-0.428571429,-0.428571429,0.272727273,-0.1875,-0.1875,-0.224206349,-0.428571429,-0.428571429,0.111111111,-0.1875,-0.1875
875,BBA AVIATION,27/06/2003,BBA AVIATION,27/06/2003,0.6,0.5,0.5,1,0.5,0.5,0.537967915,0.411764706,0.454545455,1,0.411764706,0.411764706
4648,KELLER,27/06/2003,KELLER,27/06/2003,0.226561059,-0.037037037,0.36,0.076923077,0.304347826,0.428571429,0.219625075,-0.034482759,0.307692308,0.037037037,0.333333333,0.454545455
2420,CORDIANT COMMS.GP. DEAD - DEAD 16/07/03,30/06/2003,CORDIANT COMMS.GP. DEAD - DEAD 16/07/03,30/06/2003,0.2,0,0.5,0.5,0,0,0.413986928,0.058823529,0.733333333,0.111111111,0.583333333,0.583333333
2459,CRH,30/06/2003,CRH,30/06/2003,0.160194242,-0.117647059,0.355555556,-0.05,0.301587302,0.31147541,0.520435011,0.326732673,0.530434783,0.444444444,0.646017699,0.654545455
3419,GALLAHER GROUP DEAD - 18/04/07,30/06/2003,GALLAHER GROUP DEAD - 18/04/07,30/06/2003,0.181673517,-0.12195122,0.379310345,-0.2,0.379310345,0.471698113,0.42804967,0.069047619,0.685714286,0.136363637,0.615789474,0.633333334
4164,IMI,30/06/2003,IMI,30/06/2003,0.658128655,0.333333333,0.7,0.888888889,0.684210526,0.684210526,0.577745098,0.166666667,0.647058824,0.875,0.6,0.6
8765,WPP,30/06/2003,WPP,30/06/2003,0.716754522,0.534883721,0.888888889,0.96,0.6,0.6,0.405310241,0.058823529,0.724137931,0.076923077,0.583333333,0.583333333
2083,CARPETRIGHT,01/07/2003,CARPETRIGHT,01/07/2003,0.611167433,0.438596491,0.687272727,0.445378151,0.74301676,0.741573034,0.513328119,0.085227273,0.743221691,0.558704453,0.58974359,0.58974359
3965,HMV GROUP DEAD - 17/01/13,01/07/2003,HMV GROUP DEAD - 17/01/13,01/07/2003,0.421940597,0.364508888,0.787493988,0.370984178,0.339608062,0.247107869,0.744384111,0.544303797,0.853658537,0.714285714,0.807692308,0.801980198
4781,LAING (JOHN) DEAD - 27/12/06,01/07/2003,LAING (JOHN) DEAD - 27/12/06,01/07/2003,0.684713805,0.266666667,0.727272727,0.62962963,0.9,0.9,0.596783626,0.111111111,0.75,0.333333333,0.894736842,0.894736842
7594,TAYLOR WIMPEY,01/07/2003,TAYLOR WIMPEY,01/07/2003,0.639500499,0.090909091,0.692307692,1,0.714285714,0.7,0.572272727,0,0.636363636,1,0.625,0.6
8706,WOOD GROUP (JOHN),01/07/2003,WOOD GROUP (JOHN),01/07/2003,0.683624406,0.5,0.739130435,0.764705882,0.714285714,0.7,0.695204142,0.529411765,0.727272727,0.777777778,0.727272727,0.714285714
1249,BP,02/07/2003,BP,02/07/2003,0.016825397,0.071428572,0.26984127,0.6,-0.428571429,-0.428571429,0.044497531,-0.021739131,0.071428572,0.608695652,-0.217948718,-0.217948718
5624,NORTHGATE,02/07/2003,NORTHGATE,02/07/2003,0.312646136,0.216931217,0.620512821,0.216666667,0.256594724,0.252525253,0.858496732,1,1,0.777777778,0.764705882,0.75
7236,SOMERFIELD DEAD - DELIST 21/12/05,02/07/2003,SOMERFIELD DEAD - DELIST 21/12/05,02/07/2003,0.355232782,0.171487604,0.762677313,0.101556102,0.371212121,0.369230769,0.703898526,0.531914894,0.814814815,0.727272727,0.725490196,0.72
3707,GREENE KING,03/07/2003,GREENE KING,03/07/2003,0.423300726,0.377839777,0.814508313,0.370646766,0.278508772,0.275,0.84984914,0.725490196,0.857142857,0.761904762,0.953488372,0.951219512
8239,VESUVIUS,03/07/2003,VESUVIUS,03/07/2003,0.118883517,-0.157894737,0.314285714,0.363636364,0.024390244,0.05,-0.455944056,-0.818181818,0.076923077,-0.5,-0.538461538,-0.5
227,ANGLO AMERICAN,04/07/2003,ANGLO AMERICAN,04/07/2003,0.338666667,0.2,0.333333333,-0.2,0.68,0.68,0.164335664,0.090909091,0,-0.5,0.615384615,0.615384615
4979,MARSHALLS,04/07/2003,MARSHALLS,04/07/2003,0.857511471,0.846153846,0.894736842,0.866666667,0.84,0.84,0.818803419,0.692307692,0.888888889,0.846153846,0.833333333,0.833333333
6191,REDROW,04/07/2003,REDROW,04/07/2003,0.808509109,0.62962963,0.92,0.578947368,0.957446809,0.956521739,0.626813226,0.208818342,0.611853832,0.7,0.800322061,0.813071896
4679,KIER GROUP,07/07/2003,KIER GROUP,07/07/2003,0.798655462,0.428571429,0.8,0.764705882,1,1,0.778245614,0.368421053,0.789473684,0.733333333,1,1
4675,KIDDE DEAD - 03/05/05,08/07/2003,KIDDE DEAD - 03/05/05,08/07/2003,0.625818475,0.531914894,0.609756098,0.660377358,0.666666667,0.660377358,0.62954632,0.531914894,0.609756098,0.666666667,0.672727273,0.666666667
5456,NATIONAL EXPRESS,08/07/2003,NATIONAL EXPRESS,08/07/2003,0.695882353,0.529411765,0.75,0.733333333,0.733333333,0.733333333,0.701631701,0.538461538,0.733333333,0.636363636,0.8,0.8
1100,BIG FOOD GROUP DEAD - DELIST 11/02/05,09/07/2003,BIG FOOD GROUP DEAD - DELIST 11/02/05,09/07/2003,0.899607843,0.733333333,1,1,0.882352941,0.882352941,0.323000236,0.131980676,0.554179567,0.480072464,0.218609743,0.23015873
2744,DIAGEO,09/07/2003,DIAGEO,09/07/2003,0.399969774,-0.021276596,0.690140845,0.379310345,0.479452055,0.472222222,0.457280234,0.20754717,0.684210526,0.413793103,0.493670886,0.487179487
3499,GEEST DEAD - 16/05/05,09/07/2003,GEEST DEAD - 16/05/05,09/07/2003,0.712987013,0.428571429,0.5,0.636363636,1,1,0.592824648,0.166666667,0.519230769,0.5,0.875,0.903225807
3788,GYRUS GROUP DEAD - 01/02/08,09/07/2003,GYRUS GROUP DEAD - 01/02/08,09/07/2003,0.680434891,0.272727273,0.555555556,0.714285714,0.931034483,0.928571429,0.775108891,0.5,0.714285714,0.818181818,0.923076923,0.92
5389,MORSE DEAD - 21/06/10,09/07/2003,MORSE DEAD - 21/06/10,09/07/2003,0.24,0,0.333333333,0.666666667,0.2,0,0.21,0,0.25,0.6,0.2,0
2046,CARILLION,10/07/2003,CARILLION,10/07/2003,0.34020979,0.75,0.272727273,-0.090909091,0.384615385,0.384615385,0.393650794,0.777777778,0.333333333,0,0.428571429,0.428571429
8675,WOLSELEY,10/07/2003,WOLSELEY,10/07/2003,0.462544384,0.395348837,0.639344262,0.371428571,0.454545455,0.452054795,0.168662021,-0.20596206,0.461038961,0.057471265,0.284730195,0.246031746
1250,BP,14/07/2003,BP,14/07/2003,0.077710438,0.037037037,0.2,-0.181818182,0.166666667,0.166666667,0.036598969,-0.666666667,0.5,0.075,0.138297873,0.136363637
1795,BURBERRY GROUP,14/07/2003,BURBERRY GROUP,14/07/2003,0.629398053,0.666666667,0.666666667,0.230769231,0.764705882,0.818181818,0.525691647,0.286414566,0.620535714,0.411309524,0.653596177,0.656602255
4357,INTERSERVE,14/07/2003,INTERSERVE,14/07/2003,0.387309963,0.037037037,0.36,0.454545455,0.555555556,0.529411765,0.325714286,0,0.333333333,0.4,0.466666667,0.428571429
228,ANGLO AMERICAN,15/07/2003,ANGLO AMERICAN,15/07/2003,0.4,0,1,1,0,0,-0.273418804,-0.25,-0.1,-0.555555556,-0.230769231,-0.230769231
444,ASHTEAD GROUP,15/07/2003,ASHTEAD GROUP,15/07/2003,-0.030401336,-0.218696827,0.460428994,-0.056701031,-0.165547446,-0.17149037,-0.685897436,-0.75,-0.2,-0.846153846,-0.833333333,-0.8
1704,BT GROUP,16/07/2003,BT GROUP,16/07/2003,0.579874749,0.428571429,0.64516129,0.466666667,0.666666667,0.692307692,0.07047619,-0.466666667,0.333333333,0.2,0.142857143,0.142857143
4564,JOHNSON MATTHEY,16/07/2003,JOHNSON MATTHEY,16/07/2003,0.722086192,0.741935484,0.6875,0.769230769,0.705882353,0.705882353,0.627889823,0.630718955,0.579365079,0.607142858,0.661111111,0.661111111
4911,MARKS & SPENCER GROUP,16/07/2003,MARKS & SPENCER GROUP,16/07/2003,0.723636364,0.6,0.818181818,1,0.6,0.6,0.473185353,0.332640333,0.614130435,0.578947369,0.412280702,0.427927928
5691,PEACOCK GROUP DEAD - 17/01/06,16/07/2003,PEACOCK GROUP DEAD - 17/01/06,16/07/2003,0.63826692,0.411764706,0.5,0.612903226,0.833333333,0.833333333,0.488558558,0.25,0.333333333,0.459459459,0.7,0.7
8083,UNILEVER (UK),16/07/2003,UNILEVER (UK),16/07/2003,0,0,0,0,0,0,0.102071611,-0.625,0.431372549,0.3,0.208333334,0.195652174
5197,MISYS DEAD - 01/06/12,17/07/2003,MISYS DEAD - 01/06/12,17/07/2003,0.187079965,-0.378649753,0.602684045,0.213295695,0.248867638,0.2492022,0.421467353,0.176470588,0.611940299,0.568627451,0.360824742,0.389473684
5595,NORTHERN FOODS DEAD - 13/05/11,17/07/2003,NORTHERN FOODS DEAD - 13/05/11,17/07/2003,0.603968254,0.25,0.555555556,0.714285714,0.75,0.75,-0.019480519,-0.5,0,-0.142857143,0.272727273,0.272727273
5692,PEACOCK GROUP DEAD - 17/01/06,17/07/2003,PEACOCK GROUP DEAD - 17/01/06,17/07/2003,0.6,1,0,1,1,0,0.435413919,-0.095238095,0.38,0.45,0.721153846,0.721153846
1433,BRITISH AIRWAYS DEAD - EX.INTO 74190D,18/07/2003,BRITISH AIRWAYS DEAD - EX.INTO 74190D,18/07/2003,0,-1,1,0,0,0,-0.327452664,-0.368421053,-0.555555556,-0.636363636,-0.076923077,0
5401,MOTHERCARE,18/07/2003,MOTHERCARE,18/07/2003,0.595787546,0.25,0.6,0.538461538,0.733333333,0.857142857,0.052725706,-0.083333334,0.137254902,-0.412087912,0.269230769,0.352564103
5533,NEW LOOK DEAD - DELIST 07/04/04,18/07/2003,NEW LOOK DEAD - DELIST 07/04/04,18/07/2003,0.666666667,0,1,0.333333333,1,1,0.276666667,0,0.466666667,0.25,0.333333333,0.333333333
3163,EUROTUNNEL SA UNITS DEAD - 30/07/07,21/07/2003,EUROTUNNEL SA UNITS DEAD - 30/07/07,21/07/2003,0.046534474,-0.052631579,0.381443299,-0.34,0.126213592,0.117647059,-0.116209001,0,0.263157895,-0.583333333,-0.130434783,-0.130434783
2012,CAPE,22/07/2003,CAPE,22/07/2003,0.580481861,0.081081081,0.7,0.407407407,0.862068966,0.851851852,0.75967366,0.272727273,0.833333333,1,0.846153846,0.846153846
2681,DEBENHAMS,22/07/2003,DEBENHAMS,22/07/2003,0.862857143,1,0.6,0.714285714,1,1,0.584343434,0.666666667,0.75,-0.272727273,0.888888889,0.888888889
2928,EASYJET,22/07/2003,EASYJET,22/07/2003,0.596296296,0.384615385,0.615384615,1,0.5,0.481481481,0.390734529,0.230769231,0.424908425,0.555555556,0.385714286,0.356725147
539,ASTRAZENECA,23/07/2003,ASTRAZENECA,23/07/2003,0.2,0,1,0,0,0,-0.20954305,-0.745454545,0.396825397,-0.506493507,-0.1,-0.092592593
1951,CADBURY DEAD - 08/03/10,23/07/2003,CADBURY DEAD - 08/03/10,23/07/2003,0.326319868,-0.231884058,0.647551071,0.254644052,0.484848485,0.476439791,0.233313534,-0.139719647,0.455697244,0.11132361,0.366846863,0.372419601
2251,CHLORIDE GROUP DEAD - 03/09/10,23/07/2003,CHLORIDE GROUP DEAD - 03/09/10,23/07/2003,0.491617124,0.227272728,0.681818182,0.857142857,0.351851852,0.34,0.357692308,0,0,0.75,0.538461538,0.5
3564,GLAXOSMITHKLINE,23/07/2003,GLAXOSMITHKLINE,23/07/2003,0.279723934,-0.219170808,0.597979798,0.168845316,0.426564495,0.424400871,0.324180124,-0.058252042,0.420898708,0.301099599,0.480820907,0.47633345
6371,RIO TINTO,23/07/2003,RIO TINTO,23/07/2003,0.426556642,0.034188034,0.671604938,0.304093567,0.548654244,0.574242424,0.121966206,-0.333333333,0.2,-0.142857143,0.419354839,0.466666667
6770,SAINSBURY (J),23/07/2003,SAINSBURY (J),23/07/2003,0.617945524,0.263157895,0.636363636,0.666666667,0.76744186,0.756097561,0.35473737,-0.004639805,0.374551971,0.303240741,0.516908212,0.583625731
540,ASTRAZENECA,24/07/2003,ASTRAZENECA,24/07/2003,0.161415949,-0.132453568,0.534787124,0.184704185,0.107920792,0.112121212,0.380567649,-0.163800905,0.488103758,0.113426172,0.732053664,0.733055556
1029,BHP BILLITON,24/07/2003,BHP BILLITON,24/07/2003,0.661570848,0.5625,0.222222222,0.804878049,0.861111111,0.857142857,0.282020202,-0.533333334,0.488888889,0.151515152,0.666666667,0.636363637
1901,CABLE & WIRELESS COMMS.,24/07/2003,CABLE & WIRELESS COMMS.,24/07/2003,0.158657029,-0.151515152,0.238095238,0.294117647,0.230769231,0.181818182,0,-0.333333333,0.222222222,0.111111111,0,0
3565,GLAXOSMITHKLINE,24/07/2003,GLAXOSMITHKLINE,24/07/2003,0.2,0,0,1,0,0,0.352025757,-0.060454252,0.509165038,0.081818182,0.614058693,0.615541126
6521,ROYAL DUTCH SHELL A(LON),24/07/2003,ROYAL DUTCH SHELL A(LON),24/07/2003,0.456021534,0.027870603,0.767199598,0.796999086,0.343508408,0.344529977,-0.040939959,-0.170682731,0.361834562,-0.592592593,0.097253788,0.099487179
229,ANGLO AMERICAN,25/07/2003,ANGLO AMERICAN,25/07/2003,0.548021978,0.2,0.928571429,0.733333333,0.461538462,0.416666667,0.659270452,0.277777778,0.783653846,0.611111112,0.816666667,0.807142857
1902,CABLE & WIRELESS COMMS.,25/07/2003,CABLE & WIRELESS COMMS.,25/07/2003,-0.2,-1,1,-1,0,0,-0.263345543,-0.571428571,0.076923077,0.2,-0.555555556,-0.466666667
6873,SCOTTISH POWER DEAD - EX.INTO 15299K,25/07/2003,SCOTTISH POWER DEAD - EX.INTO 15299K,25/07/2003,0.3,-0.5,0.5,1,0.25,0.25,0.686446886,0.333333333,0.714285714,1,0.692307692,0.692307692
8084,UNILEVER (UK),25/07/2003,UNILEVER (UK),25/07/2003,0.6,0,1,0,1,1,-0.6,-0.5,0.5,-1,-1,-1
84,AGGREGATE INDUSTRIES DEAD - T/O BY 14630H,28/07/2003,AGGREGATE INDUSTRIES DEAD - T/O BY 14630H,28/07/2003,0.645482334,0.441860465,0.803571429,0.541666667,0.726027397,0.714285714,0.302570784,0.280982906,0.77220231,-0.104231166,0.260869565,0.303030303
968,BG GROUP,28/07/2003,BG GROUP,28/07/2003,0.300848684,0.130588236,0.623507463,0.172672673,0.290862291,0.286612759,0.640530623,0.285714286,0.643835616,0.578947368,0.85,0.844155844
1251,BP,29/07/2003,BP,29/07/2003,0.253363952,-0.119630414,0.690302844,0.315564655,0.189490458,0.191092215,0.453457734,0.24137931,0.534883721,0.307692308,0.6,0.583333333
1508,BRITISH AMERICAN TOBACCO,29/07/2003,BRITISH AMERICAN TOBACCO,29/07/2003,0.643609023,0.428571429,0.789473684,1,0.5,0.5,-0.188235294,-1,0.181818182,0.058823529,-0.090909091,-0.090909091
5642,NOVAR DEAD - T/O BY 14305X,29/07/2003,NOVAR DEAD - T/O BY 14305X,29/07/2003,0.238757214,-0.020218083,0.683649123,0.197249882,0.170454546,0.162650603,-0.08968254,-0.555555556,0.5,0.75,-0.571428571,-0.571428571
8240,VESUVIUS,29/07/2003,VESUVIUS,29/07/2003,0.074297628,-0.153643725,0.412653976,-0.107418525,0.10264151,0.117254902,0.105858586,-0.4,0.818181818,-1,0.555555556,0.555555556
148,ALLIANCE UNICHEM DEAD - EX.INTO 901192,30/07/2003,ALLIANCE UNICHEM DEAD - EX.INTO 901192,30/07/2003,0.214869785,-0.051319648,0.502214715,0.33220339,0.155103067,0.136147404,0.677308656,0.692307692,0.571428571,0.555555556,0.789473684,0.777777778
230,ANGLO AMERICAN,30/07/2003,ANGLO AMERICAN,30/07/2003,0.196856637,-0.391783844,0.598067633,-0.076676677,0.45497773,0.399698341,-0.022061594,-0.317460317,0.268518519,-0.257575758,0.098104794,0.098104794
6634,SABMILLER,30/07/2003,SABMILLER,30/07/2003,0.196365915,0.289473684,0.523809524,0.416666667,-0.142857143,-0.105263158,0.708998968,0.647058824,0.684210526,0.833333333,0.647058824,0.733333333
8085,UNILEVER (UK),30/07/2003,UNILEVER (UK),30/07/2003,0.330484073,0.030652459,0.702206851,0.595238095,0.164028843,0.160294118,0.359448422,0.066654955,0.128569092,0.292609259,0.655553024,0.653855781
1434,BRITISH AIRWAYS DEAD - EX.INTO 74190D,31/07/2003,BRITISH AIRWAYS DEAD - EX.INTO 74190D,31/07/2003,-0.231951001,-0.426455026,0.10968661,-0.845522388,-0.005507956,0.008043758,-0.045397592,-0.341538462,0.24928775,-0.234848485,0.048387097,0.051724138
1705,BT GROUP,31/07/2003,BT GROUP,31/07/2003,0.262343129,0.143324204,0.506986028,-0.019586703,0.336346333,0.344645784,0.240911355,-0.122222222,0.466205837,0.244301994,0.3140681,0.302203065
2142,CARPHONE WHSE.GP.,31/07/2003,CARPHONE WHSE.GP.,31/07/2003,0.744877509,0.666666667,0.6,0.777777778,0.842105263,0.837837838,0.801879067,0.818181818,0.68,0.904761905,0.806451613,0.8
2203,CENTRICA,31/07/2003,CENTRICA,31/07/2003,0.298664859,0.064234806,0.585779735,0.125817045,0.361507249,0.355985461,-0.013333333,-0.2,0.333333333,0,-0.1,-0.1
3779,GWR GROUP DEAD - MERGED 991547,31/07/2003,GWR GROUP DEAD - MERGED 991547,31/07/2003,0.646709957,0.571428572,0.616666667,0.75,0.647727273,0.647727273,0.393650794,0.2,0.944444445,0.5,0.161904762,0.161904762
3882,HAYS,31/07/2003,HAYS,31/07/2003,0.408303592,0,0.561643836,0.535714286,0.46875,0.475409836,0.149285714,-0.2,0.375,0,0.285714286,0.285714286
4187,IMPERIAL CHM.INDS. DEAD - 03/01/08,31/07/2003,IMPERIAL CHM.INDS. DEAD - 03/01/08,31/07/2003,0.061248764,-0.061704767,0.483586883,-0.299922571,0.088402381,0.095881896,0.276788124,0.333333333,0.473684211,0.076923077,0.25,0.25
6478,ROLLS-ROYCE HOLDINGS,31/07/2003,ROLLS-ROYCE HOLDINGS,31/07/2003,0.470953654,0.397260274,0.466019417,0.35,0.576271186,0.565217391,0.276318276,0.261904762,0.320512821,0.136842106,0.33497537,0.327356322
6894,SCOTTISH RADIO HOLDINGS DEAD - T/O BY 910283,31/07/2003,SCOTTISH RADIO HOLDINGS DEAD - T/O BY 910283,31/07/2003,0.83245614,0.75,0.833333333,1,0.789473684,0.789473684,0.12,0,1,0,-0.2,-0.2
6995,SHIRE,31/07/2003,SHIRE,31/07/2003,0.132774645,-0.24072456,0.331949304,-0.193492406,0.38130173,0.384839158,0.214025974,-0.2,0.4,-0.272727273,0.571428571,0.571428571
7143,SMITH & NEPHEW,31/07/2003,SMITH & NEPHEW,31/07/2003,0.609967146,0.341869919,0.686003169,0.479125806,0.774688057,0.768148778,0.395280004,0.034188034,0.431045146,0.083056119,0.714811646,0.713299073
2425,CORUS GROUP DEAD - 05/04/07,01/08/2003,CORUS GROUP DEAD - 05/04/07,01/08/2003,0.424761905,0.2,0.833333333,0.4,0.357142857,0.333333333,0.221645022,-0.272727273,0.714285714,-0.333333333,0.5,0.5
1119,BOC GROUP DEAD - 05/09/06,05/08/2003,BOC GROUP DEAD - 05/09/06,05/08/2003,0.441238865,0.23190933,0.485410967,0.324172489,0.583980039,0.5807215,0.452719372,0.428571429,0.642325582,0.288084465,0.452307693,0.452307693
4826,LASTMINUTE.COM DEAD - DELIST 20/07/05,05/08/2003,LASTMINUTE.COM DEAD - DELIST 20/07/05,05/08/2003,0.322976967,0.141724942,0.365108485,-0.088633041,0.599145299,0.59753915,0.649488582,0.573529412,0.655844156,0.567307693,0.7375,0.713261649
4488,JD SPORTS FASHION,06/08/2003,JD SPORTS FASHION,06/08/2003,0.384995895,0.428571429,0.517241379,0.333333333,0.333333333,0.3125,-0.274285714,-0.4,0,-0.4,-0.285714286,-0.285714286
7292,SPIRENT COMMUNICATIONS,06/08/2003,SPIRENT COMMUNICATIONS,06/08/2003,0.052361229,-0.046686747,0.436027487,-0.412521441,0.148291425,0.136695422,-0.055589744,-0.384615385,0.44,0,-0.166666667,-0.166666667
6214,REED ELSEVIER,07/08/2003,REED ELSEVIER,07/08/2003,0.165638961,0.073185775,0.56143574,0.046662241,0.080896991,0.066014059,0.442810091,0.146825397,0.486436269,0.287719298,0.658454107,0.634615385
231,ANGLO AMERICAN,08/08/2003,ANGLO AMERICAN,08/08/2003,0.234187437,-0.108526797,0.636825298,0.065456523,0.303390434,0.273791727,0.598641816,0.529411765,0.615384615,0.75,0.555555556,0.542857143
2287,COALFIELD RESOURCES,08/08/2003,COALFIELD RESOURCES,08/08/2003,0.522913415,0.466666667,0.652173913,0.111111111,0.692307692,0.692307692,0.482637363,0.428571429,0.6,0,0.692307692,0.692307692
1585,BRITISH SKY BCAST.GROUP,12/08/2003,BRITISH SKY BCAST.GROUP,12/08/2003,0.209611625,-0.020675334,0.56407315,-0.106555897,0.31205165,0.299164555,0.441915437,0.189840873,0.56984127,0.330158889,0.562121212,0.557614943
771,BALFOUR BEATTY,13/08/2003,BALFOUR BEATTY,13/08/2003,0.546682927,0.397590361,0.744680851,0.438202247,0.576470588,0.576470588,0.637878788,0.666666667,0.916666667,0.272727273,0.666666667,0.666666667
5790,PENINSULAR & OR.STM.NAV DEAD - 09/03/06,14/08/2003,PENINSULAR & OR.STM.NAV DEAD - 09/03/06,14/08/2003,0.372193146,-0.027951006,0.381897888,0.196164419,0.656796073,0.654058356,0.347985348,0,0.333333333,0,0.714285714,0.692307692
3904,HEADLAM GROUP,18/08/2003,HEADLAM GROUP,18/08/2003,0.566582815,0.473684211,0.820224719,0.28,0.636363636,0.622641509,0.680679438,0.5,0.724137931,0.333333333,0.925925926,0.92
4329,INTEC TELECOM SYS. DEAD - 30/11/10,19/08/2003,INTEC TELECOM SYS. DEAD - 30/11/10,19/08/2003,0.748816241,0.517241379,0.733333333,0.636363636,0.928571429,0.928571429,0.079365079,-0.230769231,0.111111111,0,0.285714286,0.230769231
8411,WEIR GROUP,19/08/2003,WEIR GROUP,19/08/2003,0.43489708,0.0625,0.690909091,0.378378378,0.496598639,0.546099291,0.512681643,0.260416667,0.811111111,0.579268293,0.438492064,0.474120083
4760,LADBROKES,22/08/2003,LADBROKES,22/08/2003,0,0,0,0,0,0,0.074343434,0.2,0.444444444,-0.090909091,-0.090909091,-0.090909091
8766,WPP,22/08/2003,WPP,22/08/2003,0.197539416,-0.055912225,0.770160937,0.138388731,0.067204657,0.067854982,-0.297918552,-0.230769231,-0.058823529,-1,-0.1,-0.1
5820,PERSIMMON,26/08/2003,PERSIMMON,26/08/2003,0.699947296,0.70212766,0.847619048,0.545454545,0.706422018,0.698113208,0.594515907,0.368983958,0.647783251,0.535714286,0.716666667,0.703431373
6163,RECKITT BENCKISER GROUP,26/08/2003,RECKITT BENCKISER GROUP,26/08/2003,0.9,0.5,1,1,1,1,0.866666667,0.333333333,1,1,1,1
